639912|ASTRO-C12|0.110|0.000|0.000|0.000|0.00|0
639913|ASTRO-C13|0.100|0.090|0.090|-0.010|-10.00|2,000
639914|ASTRO-C14|0.080|0.000|0.000|0.000|0.00|0
0072|AT|0.050|0.000|0.000|0.000|0.00|0
0072WB|AT-WB|0.005|0.000|0.000|0.000|0.00|0
8176|ATAIMS|1.720|1.730|1.750|+0.030|+1.74|160
7048|ATLAN|4.400|0.000|0.000|0.000|0.00|0
5130|ATRIUM|1.130|0.000|0.000|0.000|0.00|0
7099|ATTA|0.630|0.000|0.000|0.000|0.00|0
7099LA|ATTA-LA|0.090|0.000|0.000|0.000|0.00|0
7099PA|ATTA-PA|0.140|0.000|0.000|0.000|0.00|0
7099WB|ATTA-WB|0.090|0.000|0.000|0.000|0.00|0
7099WC|ATTA-WC|0.095|0.000|0.000|0.000|0.00|0
7181|ATURMJU|0.455|0.450|0.455|0.000|0.00|20,064
7181PA|ATURMJU-PA|0.160|0.155|0.155|-0.005|-3.13|26,667
8885|AVI|0.240|0.000|0.000|0.000|0.00|0
7579|AWC|0.780|0.780|0.775|-0.005|-0.64|902
7579WA|AWC-WA|0.220|0.215|0.215|-0.005|-2.27|76
6888|AXIATA|4.160|4.120|4.190|+0.030|+0.72|1,036
688828|AXIATA-C28|0.020|0.000|0.000|0.000|0.00|0
688829|AXIATA-C29|0.005|0.000|0.000|0.000|0.00|0
688830|AXIATA-C30|0.040|0.000|0.000|0.000|0.00|0
688831|AXIATA-C31|0.040|0.000|0.000|0.000|0.00|0
688832|AXIATA-C32|0.120|0.000|0.000|0.000|0.00|0
688833|AXIATA-C33|0.180|0.000|0.000|0.000|0.00|0
688834|AXIATA-C34|0.175|0.000|0.000|0.000|0.00|0
688835|AXIATA-C35|0.155|0.000|0.000|0.000|0.00|0
688836|AXIATA-C36|0.185|0.000|0.000|0.000|0.00|0
5106|AXREIT|1.730|0.000|0.000|0.000|0.00|0
2305|AYER|4.500|0.000|0.000|0.000|0.00|0
5021|AYS|0.350|0.000|0.000|0.000|0.00|0
7078|AZRB|0.460|0.460|0.475|+0.015|+3.26|22,138
7078WA|AZRB-WA|0.205|0.205|0.210|+0.005|+2.44|1,675
0098|BAHVEST|0.620|0.620|0.630|+0.010|+1.61|5,060
0098WA|BAHVEST-WA|0.365|0.360|0.360|-0.005|-1.37|935
7251|BARAKAH|0.110|0.115|0.115|+0.005|+4.55|67,166
4162|BAT|34.360|34.020|33.940|-0.420|-1.22|43
4162CM|BAT-CM|0.065|0.000|0.000|0.000|0.00|0
4162CN|BAT-CN|0.130|0.000|0.000|0.000|0.00|0
5248|BAUTO|2.150|2.160|2.170|+0.020|+0.93|30
5248C1|BAUTO-C1|0.060|0.000|0.000|0.000|0.00|0
5248CY|BAUTO-CY|0.125|0.000|0.000|0.000|0.00|0
5248CZ|BAUTO-CZ|0.155|0.000|0.000|0.000|0.00|0
6602|BCB|0.280|0.280|0.280|0.000|0.00|20
0187|BCMALL|0.195|0.195|0.195|0.000|0.00|1,745
6173|BDB|0.330|0.000|0.000|0.000|0.00|0
5190|BENALEC|0.195|0.190|0.195|0.000|0.00|4,680
9814|BERTAM|0.280|0.000|0.000|0.000|0.00|0
8133|BHIC|1.290|0.000|0.000|0.000|0.00|0
7005|BIG|0.480|0.490|0.465|-0.015|-3.13|2,141
5258|BIMB|4.180|0.000|0.000|0.000|0.00|0
5258WA|BIMB-WA|0.260|0.000|0.000|0.000|0.00|0
0195|BINACOM|0.405|0.405|0.405|0.000|0.00|127
6998|BINTAI|0.145|0.000|0.000|0.000|0.00|0
6998WA|BINTAI-WA|0.050|0.000|0.000|0.000|0.00|0
0179|BIOHLDG|0.200|0.205|0.200|0.000|0.00|3,850
0179WA|BIOHLDG-WA|0.085|0.080|0.080|-0.005|-5.88|1,000
7243|BIOOSMO|0.060|0.000|0.000|0.000|0.00|0
5032|BIPORT|4.620|0.000|0.000|0.000|0.00|0
3239|BJASSET|0.295|0.295|0.300|+0.005|+1.69|210
3239WB|BJASSET-WB|0.060|0.000|0.000|0.000|0.00|0
3395|BJCORP|0.275|0.280|0.275|0.000|0.00|3,680
339510|BJCORP-C10|0.010|0.000|0.000|0.000|0.00|0
339511|BJCORP-C11|0.030|0.000|0.000|0.000|0.00|0
3395LD|BJCORP-LD|0.355|0.000|0.000|0.000|0.00|0
3395LE|BJCORP-LE|0.385|0.000|0.000|0.000|0.00|0
3395WB|BJCORP-WB|0.050|0.000|0.000|0.000|0.00|0
3395WC|BJCORP-WC|0.075|0.000|0.000|0.000|0.00|0
5196|BJFOOD|1.430|0.000|0.000|0.000|0.00|0
4219|BJLAND|0.280|0.280|0.280|0.000|0.00|9,798
6025|BJMEDIA|0.210|0.000|0.000|0.000|0.00|0
1562|BJTOTO|2.390|2.390|2.390|0.000|0.00|13
1562CW|BJTOTO-CW|0.080|0.000|0.000|0.000|0.00|0
1562CX|BJTOTO-CX|0.100|0.000|0.000|0.000|0.00|0
1899|BKAWAN|17.460|0.000|0.000|0.000|0.00|0
5069|BLDPLNT|6.960|0.000|0.000|0.000|0.00|0
0508C5|BOC-C5|0.100|0.000|0.000|0.000|0.00|0
0168|BOILERM|0.550|0.000|0.000|0.000|0.00|0
9288|BONIA|0.255|0.000|0.000|0.000|0.00|0
7036|BORNOIL|0.045|0.045|0.045|0.000|0.00|1,000
7036WC|BORNOIL-WC|0.020|0.000|0.000|0.000|0.00|0
7036WD|BORNOIL-WD|0.020|0.000|0.000|0.000|0.00|0
6297|BOXPAK|1.090|0.000|0.000|0.000|0.00|0
6297WA|BOXPAK-WA|0.175|0.000|0.000|0.000|0.00|0
5254|BPLANT|0.815|0.815|0.815|0.000|0.00|220
5100|BPPLAS|1.080|0.000|0.000|0.000|0.00|0
5932|BPURI|0.205|0.205|0.205|0.000|0.00|25,072
9474|BRAHIMS|0.150|0.150|0.150|0.000|0.00|2,591
8761|BREM|0.750|0.750|0.750|0.000|0.00|1,000
9938|BRIGHT|0.190|0.185|0.185|-0.005|-2.63|526
7221|BSLCORP|0.345|0.000|0.000|0.000|0.00|0
2771|BSTEAD|1.350|1.350|1.350|0.000|0.00|51
0011|BTECH|0.300|0.300|0.300|0.000|0.00|700
7188|BTM|0.110|0.000|0.000|0.000|0.00|0
7188WA|BTM-WA|0.015|0.000|0.000|0.000|0.00|0
7188WB|BTM-WB|0.040|0.000|0.000|0.000|0.00|0
1818|BURSA|7.060|7.080|7.070|+0.010|+0.14|37
181820|BURSA-C20|0.005|0.000|0.000|0.000|0.00|0
181821|BURSA-C21|0.110|0.000|0.000|0.000|0.00|0
181822|BURSA-C22|0.075|0.065|0.065|-0.010|-13.33|200
